NutsID,DICOFRE,region_name,year,edu_none,edu_basic,edu_secondary,edu_superior,labour_family,labour_holder,labour_spouse,labour_other_family,labour_non_family,labour_regular,labour_non_regular,labour_not_hired,production_eur,production_area
112030351,30351,Braga (SÃ£o VÃ­tor),1999,9,12,0,0,9,4,3,2,7,7,0,0,53198.0,2134.7
112030351,30351,Braga (SÃ£o VÃ­tor),2009,0,1,1,0,1,0,0,0,3,3,0,0,22789.0,4098.7
112030351,30351,Braga (SÃ£o VÃ­tor),2019,0,0,0,0,0,0,0,0,7,6,1,0,38956.0,5875.7
112030354,30354,Sequeira,1999,63,143,17,20,103,38,29,36,23,15,8,0,1054535.0,7173.7
112030354,30354,Sequeira,2009,28,81,7,16,55,24,12,19,8,7,2,0,519267.0,5624.6
112030354,30354,Sequeira,2019,10,83,18,25,66,30,18,18,13,9,4,0,811939.0,4439.0
112030355,30355,Sobreposta,1999,52,127,16,3,85,34,21,29,3,2,1,0,514453.0,4345.0
112030355,30355,Sobreposta,2009,25,93,15,4,70,35,18,17,2,0,2,0,460153.0,4702.6
112030355,30355,Sobreposta,2019,23,99,32,10,64,26,17,21,2,1,1,0,621742.0,5561.7
112030356,30356,Tadim,1999,25,23,6,6,28,13,9,6,7,4,2,0,194243.0,3808.7
112030356,30356,Tadim,2009,4,13,3,1,13,7,5,0,5,4,0,0,135168.0,4686.8
112030356,30356,Tadim,2019,4,10,3,8,3,1,1,1,4,3,1,0,93826.0,2979.5
112030357,30357,Tebosa,1999,36,54,10,5,47,20,13,13,7,5,2,0,201925.0,2885.1
112030357,30357,Tebosa,2009,7,48,7,6,36,19,11,7,2,1,0,0,87043.0,2169.6
112030357,30357,Tebosa,2019,1,45,7,7,8,3,2,3,2,2,1,0,59618.0,2038.2
112030363,30363,UniÃ£o das freguesias de Arentim e Cunha,1999,85,200,21,7,125,59,40,27,15,10,5,0,1218721.0,5354.7
112030363,30363,UniÃ£o das freguesias de Arentim e Cunha,2009,20,130,20,9,80,40,24,16,12,9,3,0,1269358.0,6856.2
112030363,30363,UniÃ£o das freguesias de Arentim e Cunha,2019,12,120,13,17,62,33,20,9,13,11,2,1,1313184.0,6983.2
112030364,30364,"UniÃ£o das freguesias de Braga (Maximinos, SÃ© e Cividade)",1999,25,45,5,2,40,15,15,9,8,7,1,0,180357.0,3125.8
112030364,30364,"UniÃ£o das freguesias de Braga (Maximinos, SÃ© e Cividade)",2009,10,22,0,1,17,9,7,1,3,3,0,0,68915.0,2685.7
112030364,30364,"UniÃ£o das freguesias de Braga (Maximinos, SÃ© e Cividade)",2019,2,7,2,1,3,2,0,0,1,1,0,0,79748.0,4142.8
112030365,30365,UniÃ£o das freguesias de Braga (SÃ£o JosÃ© de SÃ£o LÃ¡zaro e SÃ£o JoÃ£o do Souto),2009,0,2,0,1,2,1,1,0,0,0,0,0,4023.0,2117.3
112030366,30366,UniÃ£o das freguesias de Cabreiros e Passos (SÃ£o JuliÃ£o),1999,73,143,26,16,121,53,38,30,15,4,10,1,626180.0,3781.5
112030366,30366,UniÃ£o das freguesias de Cabreiros e Passos (SÃ£o JuliÃ£o),2009,47,107,15,19,109,48,33,28,4,0,4,0,448074.0,2925.7
112030366,30366,UniÃ£o das freguesias de Cabreiros e Passos (SÃ£o JuliÃ£o),2019,10,157,45,35,119,57,40,22,12,2,10,0,482463.0,2842.0
112030367,30367,"UniÃ£o das freguesias de CeleirÃ³s, Aveleda e Vimieiro",1999,108,168,22,9,148,67,48,33,12,5,6,1,489591.0,2756.1
112030367,30367,"UniÃ£o das freguesias de CeleirÃ³s, Aveleda e Vimieiro",2009,21,97,9,9,62,31,24,7,3,0,2,0,307375.0,2671.7
112030367,30367,"UniÃ£o das freguesias de CeleirÃ³s, Aveleda e Vimieiro",2019,9,116,26,25,81,39,31,11,14,4,10,0,438009.0,3086.7
112030368,30368,UniÃ£o das freguesias de Crespos e Pousada,1999,125,183,26,24,150,56,58,36,48,25,22,1,608809.0,2412.6
112030368,30368,UniÃ£o das freguesias de Crespos e Pousada,2009,71,113,34,37,72,43,16,13,21,12,8,1,579407.0,2658.0
112030368,30368,UniÃ£o das freguesias de Crespos e Pousada,2019,5,69,27,31,51,25,16,10,28,9,18,1,971735.0,4325.6
112030369,30369,UniÃ£o das freguesias de Escudeiros e Penso (Santo EstÃªvÃ£o e SÃ£o Vicente),1999,87,171,9,11,97,44,30,23,35,27,7,1,1439002.0,5108.8
112030369,30369,UniÃ£o das freguesias de Escudeiros e Penso (Santo EstÃªvÃ£o e SÃ£o Vicente),2009,40,92,11,15,69,37,20,11,35,29,6,0,1445842.0,5879.3
112030369,30369,UniÃ£o das freguesias de Escudeiros e Penso (Santo EstÃªvÃ£o e SÃ£o Vicente),2019,13,63,16,22,29,14,8,7,35,29,5,1,1948346.0,7622.3
112030370,30370,UniÃ£o das freguesias de Este (SÃ£o Pedro e SÃ£o Mamede),1999,62,106,10,7,94,39,32,23,9,6,3,0,281682.0,2708.0
112030370,30370,UniÃ£o das freguesias de Este (SÃ£o Pedro e SÃ£o Mamede),2009,23,100,4,7,88,40,25,24,6,3,2,1,309735.0,2210.2
112030370,30370,UniÃ£o das freguesias de Este (SÃ£o Pedro e SÃ£o Mamede),2019,19,109,24,17,63,31,16,16,5,3,1,0,278329.0,2543.9
112030371,30371,UniÃ£o das freguesias de Ferreiros e Gondizalves,1999,54,119,25,12,105,37,34,35,12,4,8,0,370598.0,2653.4
112030371,30371,UniÃ£o das freguesias de Ferreiros e Gondizalves,2009,16,53,6,6,39,15,12,12,5,2,3,0,168247.0,2452.2
112030371,30371,UniÃ£o das freguesias de Ferreiros e Gondizalves,2019,8,41,10,7,22,12,6,4,10,3,7,0,235444.0,2899.2
112030372,30372,UniÃ£o das freguesias de Guisande e Oliveira (SÃ£o Pedro),1999,37,99,8,11,55,26,12,18,6,4,1,0,348429.0,3988.9
112030372,30372,UniÃ£o das freguesias de Guisande e Oliveira (SÃ£o Pedro),2009,10,47,3,9,30,17,6,7,7,3,4,0,390028.0,6061.0
112030372,30372,UniÃ£o das freguesias de Guisande e Oliveira (SÃ£o Pedro),2019,8,49,11,19,16,8,3,5,6,4,2,0,505072.0,5311.0
112030373,30373,UniÃ£o das freguesias de Lomar e Arcos,1999,50,81,20,5,60,27,22,12,13,11,1,1,388367.0,3187.8
112030373,30373,UniÃ£o das freguesias de Lomar e Arcos,2009,15,51,8,4,32,17,11,4,3,2,1,0,283970.0,3452.5
112030373,30373,UniÃ£o das freguesias de Lomar e Arcos,2019,2,33,12,7,8,4,2,2,4,3,1,0,224737.0,3772.7
112030374,30374,"UniÃ£o das freguesias de Merelim (SÃ£o Paio), Panoias e Parada de TibÃ£es",1999,107,180,18,12,137,52,43,42,6,4,2,1,638070.0,2966.7
112030374,30374,"UniÃ£o das freguesias de Merelim (SÃ£o Paio), Panoias e Parada de TibÃ£es",2009,39,134,13,12,96,42,35,19,4,3,0,0,602605.0,3278.1
112030374,30374,"UniÃ£o das freguesias de Merelim (SÃ£o Paio), Panoias e Parada de TibÃ£es",2019,11,135,21,27,102,43,38,21,15,3,12,1,943970.0,4755.3
112030375,30375,UniÃ£o das freguesias de Merelim (SÃ£o Pedro) e Frossos,1999,54,128,14,3,103,40,33,30,30,28,2,1,1119133.0,5737.7
112030375,30375,UniÃ£o das freguesias de Merelim (SÃ£o Pedro) e Frossos,2009,17,83,11,8,63,27,19,16,14,13,0,0,600014.0,4357.7
112030375,30375,UniÃ£o das freguesias de Merelim (SÃ£o Pedro) e Frossos,2019,5,92,16,11,60,24,16,19,8,3,4,1,644004.0,5671.5
112030376,30376,UniÃ£o das freguesias de Morreira e Trandeiras,1999,51,116,12,4,77,37,33,8,16,5,11,0,437133.0,3643.4
112030376,30376,UniÃ£o das freguesias de Morreira e Trandeiras,2009,21,87,4,7,70,30,22,17,10,8,1,0,505315.0,5157.3
112030376,30376,UniÃ£o das freguesias de Morreira e Trandeiras,2019,8,96,25,19,66,26,18,23,10,4,6,0,261059.0,3451.3
112030377,30377,"UniÃ£o das freguesias de Nogueira, FraiÃ£o e LamaÃ§Ã£es",1999,58,85,13,4,80,33,26,22,17,16,1,0,353159.0,2369.7
112030377,30377,"UniÃ£o das freguesias de Nogueira, FraiÃ£o e LamaÃ§Ã£es",2009,24,48,10,5,45,20,11,14,8,6,2,0,138943.0,1829.6
112030377,30377,"UniÃ£o das freguesias de Nogueira, FraiÃ£o e LamaÃ§Ã£es",2019,21,45,10,14,36,18,7,12,4,3,1,0,180911.0,2650.7
112030378,30378,UniÃ£o das freguesias de NogueirÃ³ e TenÃµes,1999,31,35,6,9,34,14,12,9,37,36,1,0,150235.0,2573.8
112030378,30378,UniÃ£o das freguesias de NogueirÃ³ e TenÃµes,2009,8,35,3,1,30,11,9,10,21,20,0,0,72950.0,1726.2
112030378,30378,UniÃ£o das freguesias de NogueirÃ³ e TenÃµes,2019,3,22,6,3,16,8,3,5,16,15,0,0,190119.0,8673.3
112030379,30379,"UniÃ£o das freguesias de Real, Dume e Semelhe",1999,148,228,20,19,186,74,56,57,18,13,4,1,991100.0,2869.0
112030379,30379,"UniÃ£o das freguesias de Real, Dume e Semelhe",2009,53,143,20,20,128,51,42,35,17,12,5,1,525501.0,2667.2
112030379,30379,"UniÃ£o das freguesias de Real, Dume e Semelhe",2019,20,103,18,24,69,33,22,13,27,20,6,1,752236.0,4162.9
112030380,30380,UniÃ£o das freguesias de Santa LucrÃ©cia de Algeriz e Navarra,1999,44,91,12,5,66,25,23,18,19,14,5,0,685872.0,6089.6
112030380,30380,UniÃ£o das freguesias de Santa LucrÃ©cia de Algeriz e Navarra,2009,21,42,9,5,26,14,8,5,10,7,3,0,213932.0,2452.8
112030380,30380,UniÃ£o das freguesias de Santa LucrÃ©cia de Algeriz e Navarra,2019,11,49,14,19,36,14,11,11,6,3,3,0,246002.0,2868.5
112030381,30381,UniÃ£o das freguesias de VilaÃ§a e Fradelos,1999,67,112,19,8,99,39,33,27,11,1,9,0,359902.0,2565.4
112030381,30381,UniÃ£o das freguesias de VilaÃ§a e Fradelos,2009,16,77,7,9,52,28,15,9,2,0,2,0,209822.0,2965.7
112030381,30381,UniÃ£o das freguesias de VilaÃ§a e Fradelos,2019,7,46,7,14,13,6,4,3,5,2,3,0,224517.0,4146.2
112030601,30601,Antas,1999,72,254,15,8,191,76,56,59,16,8,7,1,731446.0,4220.4
112030601,30601,Antas,2009,25,96,12,3,58,31,9,18,4,0,3,0,276527.0,3430.0
112030601,30601,Antas,2019,11,87,20,10,60,28,12,19,4,4,0,0,504787.0,7048.1
112030608,30608,ForjÃ£es,1999,59,265,32,29,184,70,58,56,23,10,13,1,602585.0,3935.1
112030608,30608,ForjÃ£es,2009,31,172,20,12,101,44,35,23,13,6,7,1,620197.0,4083.2
112030608,30608,ForjÃ£es,2019,16,103,27,22,66,34,17,16,13,12,0,0,447765.0,3273.4
112030610,30610,Gemeses,1999,79,270,7,4,166,64,55,48,4,3,0,1,970187.0,5033.4
112030610,30610,Gemeses,2009,58,126,9,11,86,39,33,15,1,0,1,0,1010612.0,6904.0
112030610,30610,Gemeses,2019,30,147,32,20,101,46,32,24,9,3,6,0,975149.0,4150.3
112030615,30615,Vila ChÃ£,1999,76,115,5,1,97,47,25,25,13,8,5,1,580593.0,4537.7
112030615,30615,Vila ChÃ£,2009,59,137,14,12,67,35,15,17,6,5,1,0,477224.0,5159.7
112030615,30615,Vila ChÃ£,2019,23,109,22,10,62,33,22,8,3,1,2,0,305776.0,2591.8
112030616,30616,UniÃ£o das freguesias de ApÃºlia e FÃ£o,1999,252,686,37,6,511,202,158,151,11,4,7,1,2393911.0,6030.0
112030616,30616,UniÃ£o das freguesias de ApÃºlia e FÃ£o,2009,160,519,43,26,378,172,125,80,29,16,12,1,3364769.0,9588.4
112030616,30616,UniÃ£o das freguesias de ApÃºlia e FÃ£o,2019,43,374,58,3,336,175,133,27,36,34,1,2,7272293.0,16998.1
112030617,30617,UniÃ£o das freguesias de Belinho e Mar,1999,220,465,32,9,328,134,91,103,10,3,6,1,1048417.0,5182.0
112030617,30617,UniÃ£o das freguesias de Belinho e Mar,2009,31,275,18,12,160,82,49,29,12,5,6,2,829012.0,5606.4
112030617,30617,UniÃ£o das freguesias de Belinho e Mar,2019,17,221,40,15,178,80,53,44,14,13,1,0,1188079.0,8799.9
112030618,30618,"UniÃ£o das freguesias de Esposende, Marinhas e Gandra",1999,337,828,62,15,697,225,180,293,13,0,11,3,3943000.0,6923.4
112030618,30618,"UniÃ£o das freguesias de Esposende, Marinhas e Gandra",2009,57,360,42,24,243,103,81,59,2,0,1,1,3688160.0,7169.7
112030618,30618,"UniÃ£o das freguesias de Esposende, Marinhas e Gandra",2019,5,170,14,6,155,71,59,25,43,6,33,4,3988736.0,9512.6
112030619,30619,UniÃ£o das freguesias de Fonte Boa e Rio Tinto,1999,231,452,25,6,328,114,99,115,13,11,2,1,4205564.0,7358.6
112030619,30619,UniÃ£o das freguesias de Fonte Boa e Rio Tinto,2009,129,428,46,20,266,125,76,65,10,7,2,2,4461125.0,9563.6
112030619,30619,UniÃ£o das freguesias de Fonte Boa e Rio Tinto,2019,7,230,15,6,177,96,60,21,27,24,2,1,5719775.0,11126.7
112030620,30620,UniÃ£o das freguesias de Palmeira de Faro e Curvos,1999,153,343,23,18,267,99,76,92,18,5,12,2,1263299.0,5393.4
112030620,30620,UniÃ£o das freguesias de Palmeira de Faro e Curvos,2009,17,183,23,19,99,50,33,16,14,9,4,0,588212.0,3803.3
112030620,30620,UniÃ£o das freguesias de Palmeira de Faro e Curvos,2019,25,189,44,26,143,72,54,17,19,13,5,1,1034123.0,4347.6
112031001,31001,BalanÃ§a,1999,47,85,8,0,74,32,22,20,10,3,7,0,178958.0,2083.1
112031001,31001,BalanÃ§a,2009,12,50,15,2,37,17,14,6,3,0,3,0,171412.0,2040.6
112031001,31001,BalanÃ§a,2019,4,60,12,3,42,23,13,7,3,1,2,0,320885.0,1774.7
112031003,31003,Campo do GerÃªs,1999,11,35,5,2,14,6,4,3,0,0,0,0,33436.0,412.8
112031003,31003,Campo do GerÃªs,2009,1,15,5,2,8,3,1,3,1,1,0,0,171102.0,70.0
112031003,31003,Campo do GerÃªs,2019,1,23,17,9,19,8,6,6,5,4,0,0,291752.0,225.9
112031004,31004,Carvalheira,1999,88,122,9,3,93,39,28,26,4,1,3,0,212098.0,368.5
112031004,31004,Carvalheira,2009,25,72,12,3,62,26,17,18,1,0,0,0,214812.0,669.0
112031004,31004,Carvalheira,2019,16,79,20,20,74,35,20,19,3,1,3,0,335036.0,1228.7
112031008,31008,Covide,1999,54,112,9,5,90,37,21,32,2,0,2,1,282063.0,148.7
112031008,31008,Covide,2009,14,63,6,1,40,20,14,6,3,2,0,0,239194.0,324.2
112031008,31008,Covide,2019,19,114,11,13,74,38,25,12,3,0,3,0,471668.0,709.0
112031009,31009,Gondoriz,1999,85,86,5,2,67,31,22,14,5,2,3,1,176710.0,316.4
112031009,31009,Gondoriz,2009,22,58,7,4,45,20,13,12,2,1,1,0,136462.0,2023.2
112031009,31009,Gondoriz,2019,24,70,18,10,50,25,17,8,8,2,6,0,324430.0,913.9
112031010,31010,Moimenta,1999,24,84,3,1,48,20,18,10,4,2,2,0,133252.0,2200.7
112031010,31010,Moimenta,2009,13,37,6,2,23,11,7,6,2,1,1,0,61959.0,1624.9
112031010,31010,Moimenta,2019,2,40,13,5,20,11,6,3,5,0,5,0,150045.0,2189.2
112031012,31012,Ribeira,1999,43,70,3,2,65,26,16,22,4,1,3,0,142679.0,4384.7
112031012,31012,Ribeira,2009,20,49,7,7,25,11,6,8,4,0,3,0,59844.0,1335.5
112031012,31012,Ribeira,2019,4,40,7,1,23,13,8,3,2,1,1,0,53767.0,2000.3
112031013,31013,Rio Caldo,1999,72,90,11,1,74,30,20,23,5,1,4,0,216349.0,435.3
112031013,31013,Rio Caldo,2009,27,76,17,9,59,23,17,18,4,3,1,0,194103.0,664.1
112031013,31013,Rio Caldo,2019,24,71,23,9,44,23,15,6,1,0,1,0,297611.0,818.2
112031014,31014,Souto,1999,82,111,13,2,119,50,37,33,6,0,6,0,160731.0,2455.8
112031014,31014,Souto,2009,37,94,9,7,58,29,18,11,3,0,3,0,209745.0,2847.5
112031014,31014,Souto,2019,12,54,17,10,50,27,14,9,3,1,2,0,333026.0,6411.8
112031015,31015,Valdosende,1999,55,87,20,3,85,29,28,28,3,1,2,0,151223.0,1545.3
112031015,31015,Valdosende,2009,19,37,4,5,42,21,16,6,0,0,0,0,75971.0,1404.8
112031015,31015,Valdosende,2019,23,65,19,6,45,19,19,7,3,1,2,0,182321.0,575.3
112031017,31017,Vilar da Veiga,1999,77,136,4,3,76,35,22,20,6,2,3,0,241449.0,389.9
112031017,31017,Vilar da Veiga,2009,27,98,11,11,48,23,13,13,7,6,1,0,205729.0,155.7
112031017,31017,Vilar da Veiga,2019,4,85,14,12,45,26,14,4,7,6,1,0,260720.0,430.3
112031018,31018,UniÃ£o das freguesias de Chamoim e Vilar,1999,128,187,20,4,131,53,40,39,7,0,6,1,458297.0,339.2
112031018,31018,UniÃ£o das freguesias de Chamoim e Vilar,2009,45,103,21,13,99,42,31,26,3,0,3,0,265194.0,1144.7
112031018,31018,UniÃ£o das freguesias de Chamoim e Vilar,2019,34,116,32,13,94,49,27,19,4,1,3,0,443136.0,1014.4
112031019,31019,UniÃ£o das freguesias de Chorense e Monte,1999,93,243,15,5,192,71,58,63,9,4,4,1,646636.0,890.3
112031019,31019,UniÃ£o das freguesias de Chorense e Monte,2009,55,179,14,8,118,57,43,17,3,1,1,0,451134.0,547.4
112031019,31019,UniÃ£o das freguesias de Chorense e Monte,2019,54,184,36,20,136,66,36,34,5,1,4,0,683984.0,687.4
112031020,31020,UniÃ£o das freguesias de CibÃµes e Brufe,1999,138,199,14,3,145,61,39,45,9,1,6,2,476331.0,262.2
112031020,31020,UniÃ£o das freguesias de CibÃµes e Brufe,2009,32,114,9,3,97,43,27,27,2,1,0,0,301651.0,1207.4
112031020,31020,UniÃ£o das freguesias de CibÃµes e Brufe,2019,32,113,17,6,92,49,29,15,4,1,3,0,344548.0,441.5
112031304,31304,AtiÃ£es,1999,78,130,4,6,81,41,19,21,17,8,9,1,666990.0,4591.1
112031304,31304,AtiÃ£es,2009,31,121,10,6,72,34,24,14,7,5,2,0,433865.0,4269.9
112031304,31304,AtiÃ£es,2019,14,64,14,6,26,12,8,6,8,6,2,0,729268.0,5717.1
112031308,31308,Cabanelas,1999,50,101,3,6,85,41,30,14,21,19,2,0,851201.0,3861.4
112031308,31308,Cabanelas,2009,17,121,13,2,38,17,9,12,29,23,6,0,1217888.0,5086.2
112031308,31308,Cabanelas,2019,4,52,11,2,21,12,6,4,35,33,1,0,2218498.0,8689.4
112031309,31309,CervÃ£es,1999,127,216,19,14,167,76,54,37,9,6,3,0,377801.0,2284.0
112031309,31309,CervÃ£es,2009,12,94,14,11,76,34,25,18,9,3,5,0,470370.0,6074.8
112031309,31309,CervÃ£es,2019,17,115,31,19,69,32,23,14,19,16,2,1,422117.0,3291.6
112031311,31311,Coucieiro,1999,55,90,4,7,70,36,17,17,19,10,9,0,700143.0,4521.1
112031311,31311,Coucieiro,2009,20,97,26,17,51,29,11,11,15,10,5,0,513234.0,3071.8
112031311,31311,Coucieiro,2019,10,54,18,26,41,23,12,6,14,11,3,1,950785.0,6053.6
112031313,31313,DossÃ£os,1999,92,159,9,1,114,52,38,25,4,0,4,0,215462.0,2577.6
112031313,31313,DossÃ£os,2009,28,69,2,3,54,27,15,12,2,0,1,0,191299.0,3577.0
112031313,31313,DossÃ£os,2019,10,42,10,4,20,8,6,6,1,0,1,0,145581.0,3583.1
112031316,31316,Freiriz,1999,90,144,12,1,100,46,32,23,5,0,4,1,238100.0,2273.7
112031316,31316,Freiriz,2009,20,115,13,3,80,41,26,14,3,0,2,1,276622.0,3519.4
112031316,31316,Freiriz,2019,17,57,19,6,27,14,7,7,2,0,2,0,157196.0,2520.8
112031317,31317,GÃªme,1999,30,55,6,6,38,19,11,8,4,1,3,0,259573.0,4899.5
112031317,31317,GÃªme,2009,15,41,7,2,25,12,9,4,3,0,2,0,101747.0,1960.4
112031317,31317,GÃªme,2019,4,22,4,7,11,5,3,2,3,2,1,0,102961.0,2559.3
112031323,31323,Lage,1999,79,147,15,8,100,45,33,22,10,2,8,1,630791.0,4339.5
112031323,31323,Lage,2009,27,95,14,5,58,29,16,12,4,1,2,0,362150.0,3609.2
112031323,31323,Lage,2019,15,59,22,8,25,14,5,6,3,1,2,0,486204.0,5654.8
112031324,31324,Lanhas,1999,43,39,7,11,42,21,12,9,5,2,3,0,157971.0,2418.8
112031324,31324,Lanhas,2009,18,41,10,15,22,12,6,5,6,2,3,0,128399.0,1939.3
112031324,31324,Lanhas,2019,11,36,12,8,15,5,3,6,7,2,5,0,208847.0,5706.2
112031325,31325,Loureira,1999,34,59,11,2,50,26,16,9,4,1,3,0,147316.0,2167.4
112031325,31325,Loureira,2009,9,43,3,0,29,14,9,5,2,0,1,0,102021.0,2425.0
112031325,31325,Loureira,2019,7,15,4,2,11,6,2,2,0,0,0,0,67626.0,2508.4
112031328,31328,Moure,1999,77,111,11,6,80,35,30,15,7,1,6,0,233915.0,2456.1
112031328,31328,Moure,2009,23,70,11,12,52,25,16,11,4,1,3,0,233564.0,2028.3
112031328,31328,Moure,2019,20,58,21,10,25,11,8,6,4,2,2,0,218668.0,2365.8
112031330,31330,Oleiros,1999,46,53,7,6,38,17,10,12,9,3,6,0,155428.0,2710.2
112031330,31330,Oleiros,2009,26,77,12,8,39,20,11,8,9,2,7,0,181595.0,2528.8
112031330,31330,Oleiros,2019,13,53,13,9,34,15,10,9,1,0,0,0,137715.0,2157.2
112031331,31331,Parada de Gatim,1999,79,129,8,3,100,47,32,22,2,0,2,0,215632.0,2746.9
112031331,31331,Parada de Gatim,2009,28,94,10,3,63,30,22,11,3,0,2,0,90005.0,1694.7
112031331,31331,Parada de Gatim,2019,9,50,9,0,41,22,14,5,1,0,1,0,200296.0,4339.2
112031335,31335,Pico,1999,79,107,6,3,88,43,21,25,6,1,4,0,354034.0,3329.9
112031335,31335,Pico,2009,41,79,8,2,57,26,21,10,3,1,2,0,176712.0,1958.7
112031335,31335,Pico,2019,15,68,10,8,63,34,25,4,7,4,2,1,472975.0,4747.8
112031337,31337,Ponte,1999,29,48,3,4,41,22,12,7,5,1,3,0,132274.0,1972.2
112031337,31337,Ponte,2009,12,49,5,1,30,15,9,6,5,3,1,0,150490.0,2786.9
112031337,31337,Ponte,2019,6,31,9,7,24,11,8,5,9,7,0,1,302255.0,6542.3
112031340,31340,Sabariz,1999,17,26,4,1,21,11,6,4,10,9,1,0,146032.0,2336.9
112031340,31340,Sabariz,2009,2,16,7,1,9,6,2,1,2,0,1,0,64812.0,5750.8
112031340,31340,Sabariz,2019,11,13,1,4,11,8,3,0,2,1,1,0,133934.0,6903.8
112031342,31342,Vila de Prado,1999,81,133,10,6,110,49,33,28,16,6,9,1,400867.0,2306.7
112031342,31342,Vila de Prado,2009,33,111,15,9,47,22,16,10,9,7,2,0,615997.0,3868.1
112031342,31342,Vila de Prado,2019,11,80,20,6,30,18,8,5,15,12,3,0,840723.0,6043.6
112031350,31350,Prado (SÃ£o Miguel),1999,72,137,10,4,101,48,34,20,7,1,5,1,243149.0,993.8
112031350,31350,Prado (SÃ£o Miguel),2009,37,106,9,8,68,35,23,10,2,0,2,0,134033.0,785.4
112031350,31350,Prado (SÃ£o Miguel),2019,15,91,12,8,81,42,29,10,2,0,2,0,240252.0,1363.4
112031352,31352,Soutelo,1999,71,121,15,3,84,40,30,15,13,9,3,0,602130.0,4029.0
112031352,31352,Soutelo,2009,32,87,13,17,54,26,15,13,22,16,5,1,806932.0,4943.2
112031352,31352,Soutelo,2019,10,68,19,27,40,17,10,13,10,8,2,0,800233.0,4639.8
112031354,31354,Turiz,1999,79,105,8,3,66,32,16,19,6,1,4,1,349140.0,3512.1
112031354,31354,Turiz,2009,18,65,16,4,30,16,9,6,3,0,3,0,339927.0,4691.9
112031354,31354,Turiz,2019,9,56,18,13,25,11,9,5,1,0,1,0,538580.0,2384.3
112031355,31355,Valdreu,1999,190,206,15,3,154,75,45,34,14,3,9,2,416617.0,569.3
112031355,31355,Valdreu,2009,89,149,7,7,122,61,41,20,2,1,1,0,345196.0,508.9
112031355,31355,Valdreu,2019,15,125,31,15,69,30,23,17,3,0,2,1,321626.0,626.1
112031359,31359,Aboim da NÃ³brega e Gondomar,1999,234,296,13,1,293,144,78,72,25,2,21,2,451231.0,1396.0
112031359,31359,Aboim da NÃ³brega e Gondomar,2009,115,167,16,5,153,75,50,28,1,0,0,1,446976.0,1690.5
112031359,31359,Aboim da NÃ³brega e Gondomar,2019,40,154,33,16,88,46,27,14,1,0,1,0,290499.0,1397.2
112031360,31360,UniÃ£o das freguesias da Ribeira do Neiva,1999,639,993,43,16,749,362,216,171,25,2,21,2,1600352.0,2246.2
112031360,31360,UniÃ£o das freguesias da Ribeira do Neiva,2009,310,756,78,25,549,270,178,102,16,7,8,1,1215317.0,1919.9
112031360,31360,UniÃ£o das freguesias da Ribeira do Neiva,2019,136,410,86,38,239,119,74,45,22,13,8,1,1471094.0,2929.5
112031361,31361,UniÃ£o das freguesias de Carreiras (SÃ£o Miguel) e Carreiras (Santiago),1999,136,186,3,3,134,64,38,32,8,0,7,0,346376.0,2717.3
112031361,31361,UniÃ£o das freguesias de Carreiras (SÃ£o Miguel) e Carreiras (Santiago),2009,91,127,14,8,102,50,33,19,2,0,2,0,272016.0,2174.4
112031361,31361,UniÃ£o das freguesias de Carreiras (SÃ£o Miguel) e Carreiras (Santiago),2019,7,79,20,6,47,23,19,6,3,0,2,1,130724.0,1806.3
112031362,31362,UniÃ£o das freguesias de Escariz (SÃ£o Mamede) e Escariz (SÃ£o Martinho),1999,86,142,26,13,119,53,44,23,18,10,7,0,1005562.0,4982.2
112031362,31362,UniÃ£o das freguesias de Escariz (SÃ£o Mamede) e Escariz (SÃ£o Martinho),2009,31,121,25,18,75,41,28,6,5,1,4,0,423497.0,3426.1
112031362,31362,UniÃ£o das freguesias de Escariz (SÃ£o Mamede) e Escariz (SÃ£o Martinho),2019,11,65,18,18,34,19,11,4,12,3,8,1,419477.0,3368.8
112031363,31363,"UniÃ£o das freguesias de Esqueiros, Nevogilde e TravassÃ³s",1999,111,171,8,6,117,54,27,36,13,3,9,0,399722.0,3031.2
112031363,31363,"UniÃ£o das freguesias de Esqueiros, Nevogilde e TravassÃ³s",2009,36,119,20,6,84,41,25,17,9,3,5,0,430446.0,3262.2
112031363,31363,"UniÃ£o das freguesias de Esqueiros, Nevogilde e TravassÃ³s",2019,13,59,8,13,23,10,8,5,6,2,3,0,394657.0,4836.5
112031364,31364,UniÃ£o das freguesias de Marrancos e Arcozelo,1999,39,128,12,10,70,34,22,15,15,8,7,1,451690.0,2890.4
112031364,31364,UniÃ£o das freguesias de Marrancos e Arcozelo,2009,33,111,20,13,59,33,18,7,11,7,4,0,940696.0,4721.9
112031364,31364,UniÃ£o das freguesias de Marrancos e Arcozelo,2019,19,75,9,12,47,29,12,6,21,14,6,1,1639629.0,8225.7
112031365,31365,UniÃ£o das freguesias de Oriz (Santa Marinha) e Oriz (SÃ£o Miguel),1999,105,172,2,0,150,63,45,42,11,3,7,0,286631.0,2479.9
112031365,31365,UniÃ£o das freguesias de Oriz (Santa Marinha) e Oriz (SÃ£o Miguel),2009,36,111,12,2,60,26,20,14,2,0,2,0,220564.0,1896.5
112031365,31365,UniÃ£o das freguesias de Oriz (Santa Marinha) e Oriz (SÃ£o Miguel),2019,19,60,13,2,38,18,11,9,3,1,1,0,186510.0,2506.9
